date,count,department_name,year,month,day_of_week,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September
2019-04-14,39,Jersey City Fire Department,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-15,39,Jersey City Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-16,44,Jersey City Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-17,35,Jersey City Fire Department,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,38,Jersey City Fire Department,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-19,29,Jersey City Fire Department,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-20,36,Jersey City Fire Department,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-21,20,Jersey City Fire Department,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-22,31,Jersey City Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,31,Jersey City Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-24,43,Jersey City Fire Department,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-25,38,Jersey City Fire Department,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-26,32,Jersey City Fire Department,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-27,33,Jersey City Fire Department,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-28,24,Jersey City Fire Department,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-29,34,Jersey City Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-30,45,Jersey City Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-01,36,Jersey City Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-02,37,Jersey City Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-03,29,Jersey City Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-04,36,Jersey City Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-05,36,Jersey City Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-06,30,Jersey City Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-07,30,Jersey City Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-08,44,Jersey City Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-09,46,Jersey City Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-10,29,Jersey City Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-11,35,Jersey City Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-12,29,Jersey City Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-13,42,Jersey City Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-14,33,Jersey City Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-15,38,Jersey City Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-16,46,Jersey City Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-17,57,Jersey City Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-18,31,Jersey City Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-19,33,Jersey City Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-20,44,Jersey City Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-21,44,Jersey City Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-22,46,Jersey City Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-23,38,Jersey City Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-24,40,Jersey City Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-25,34,Jersey City Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-26,30,Jersey City Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-27,35,Jersey City Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-28,43,Jersey City Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-29,43,Jersey City Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-30,42,Jersey City Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-31,50,Jersey City Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-06-01,40,Jersey City Fire Department,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-02,39,Jersey City Fire Department,2019,June,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-03,43,Jersey City Fire Department,2019,June,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-04,33,Jersey City Fire Department,2019,June,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-05,37,Jersey City Fire Department,2019,June,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-06,27,Jersey City Fire Department,2019,June,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-07,36,Jersey City Fire Department,2019,June,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-08,34,Jersey City Fire Department,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-09,39,Jersey City Fire Department,2019,June,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-10,36,Jersey City Fire Department,2019,June,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-11,36,Jersey City Fire Department,2019,June,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-12,31,Jersey City Fire Department,2019,June,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-13,35,Jersey City Fire Department,2019,June,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-14,39,Jersey City Fire Department,2019,June,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-15,31,Jersey City Fire Department,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-16,36,Jersey City Fire Department,2019,June,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-17,33,Jersey City Fire Department,2019,June,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-18,51,Jersey City Fire Department,2019,June,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-19,48,Jersey City Fire Department,2019,June,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-20,67,Jersey City Fire Department,2019,June,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-21,62,Jersey City Fire Department,2019,June,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-22,39,Jersey City Fire Department,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-23,35,Jersey City Fire Department,2019,June,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-24,25,Jersey City Fire Department,2019,June,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-25,50,Jersey City Fire Department,2019,June,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-26,39,Jersey City Fire Department,2019,June,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-27,42,Jersey City Fire Department,2019,June,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-28,44,Jersey City Fire Department,2019,June,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-29,38,Jersey City Fire Department,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-30,36,Jersey City Fire Department,2019,June,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-02-01,177,Lexington Fire Department,2019,February,Friday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-02,168,Lexington Fire Department,2019,February,Saturday,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-03,143,Lexington Fire Department,2019,February,Sunday,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-04,150,Lexington Fire Department,2019,February,Monday,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-05,168,Lexington Fire Department,2019,February,Tuesday,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-06,143,Lexington Fire Department,2019,February,Wednesday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-07,184,Lexington Fire Department,2019,February,Thursday,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-08,154,Lexington Fire Department,2019,February,Friday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-10,119,Lexington Fire Department,2019,February,Sunday,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-11,150,Lexington Fire Department,2019,February,Monday,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-12,155,Lexington Fire Department,2019,February,Tuesday,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-13,154,Lexington Fire Department,2019,February,Wednesday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-14,152,Lexington Fire Department,2019,February,Thursday,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-15,155,Lexington Fire Department,2019,February,Friday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-16,128,Lexington Fire Department,2019,February,Saturday,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-17,153,Lexington Fire Department,2019,February,Sunday,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-18,125,Lexington Fire Department,2019,February,Monday,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-19,158,Lexington Fire Department,2019,February,Tuesday,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-20,149,Lexington Fire Department,2019,February,Wednesday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-21,173,Lexington Fire Department,2019,February,Thursday,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-22,166,Lexington Fire Department,2019,February,Friday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-23,141,Lexington Fire Department,2019,February,Saturday,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-24,134,Lexington Fire Department,2019,February,Sunday,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-25,137,Lexington Fire Department,2019,February,Monday,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-26,152,Lexington Fire Department,2019,February,Tuesday,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-27,130,Lexington Fire Department,2019,February,Wednesday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-28,135,Lexington Fire Department,2019,February,Thursday,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-03-01,168,Lexington Fire Department,2019,March,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-02,164,Lexington Fire Department,2019,March,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-03,123,Lexington Fire Department,2019,March,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-04,168,Lexington Fire Department,2019,March,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-05,160,Lexington Fire Department,2019,March,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-06,158,Lexington Fire Department,2019,March,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-07,157,Lexington Fire Department,2019,March,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-08,161,Lexington Fire Department,2019,March,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-09,185,Lexington Fire Department,2019,March,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-10,112,Lexington Fire Department,2019,March,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-11,139,Lexington Fire Department,2019,March,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-12,159,Lexington Fire Department,2019,March,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-13,160,Lexington Fire Department,2019,March,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-14,192,Lexington Fire Department,2019,March,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-15,134,Lexington Fire Department,2019,March,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-16,149,Lexington Fire Department,2019,March,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-17,154,Lexington Fire Department,2019,March,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-18,140,Lexington Fire Department,2019,March,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-19,168,Lexington Fire Department,2019,March,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-20,176,Lexington Fire Department,2019,March,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-21,131,Lexington Fire Department,2019,March,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-22,169,Lexington Fire Department,2019,March,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-23,160,Lexington Fire Department,2019,March,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-24,144,Lexington Fire Department,2019,March,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-25,145,Lexington Fire Department,2019,March,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-26,154,Lexington Fire Department,2019,March,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-27,171,Lexington Fire Department,2019,March,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-28,165,Lexington Fire Department,2019,March,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-29,175,Lexington Fire Department,2019,March,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-30,143,Lexington Fire Department,2019,March,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-31,132,Lexington Fire Department,2019,March,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-04-01,143,Lexington Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-02,135,Lexington Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-03,153,Lexington Fire Department,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-04,175,Lexington Fire Department,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-05,163,Lexington Fire Department,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-06,156,Lexington Fire Department,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-07,128,Lexington Fire Department,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-08,168,Lexington Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-09,150,Lexington Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-10,168,Lexington Fire Department,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-11,172,Lexington Fire Department,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-12,172,Lexington Fire Department,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-13,154,Lexington Fire Department,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-14,176,Lexington Fire Department,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-15,146,Lexington Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-16,154,Lexington Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-17,158,Lexington Fire Department,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,168,Lexington Fire Department,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-19,161,Lexington Fire Department,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-20,150,Lexington Fire Department,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-21,129,Lexington Fire Department,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-22,152,Lexington Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,146,Lexington Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-24,137,Lexington Fire Department,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-25,132,Lexington Fire Department,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-26,153,Lexington Fire Department,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-27,135,Lexington Fire Department,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-28,110,Lexington Fire Department,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-29,160,Lexington Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-30,145,Lexington Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-01,158,Lexington Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-02,164,Lexington Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-03,183,Lexington Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-04,146,Lexington Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-05,146,Lexington Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-06,168,Lexington Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-07,140,Lexington Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-08,188,Lexington Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-09,174,Lexington Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-10,150,Lexington Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-11,139,Lexington Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-12,125,Lexington Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-13,146,Lexington Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-14,176,Lexington Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-15,166,Lexington Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-16,155,Lexington Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-17,144,Lexington Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-18,167,Lexington Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-19,172,Lexington Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-20,173,Lexington Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-21,141,Lexington Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-22,158,Lexington Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-23,169,Lexington Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-24,175,Lexington Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-25,177,Lexington Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-26,141,Lexington Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-27,128,Lexington Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-28,184,Lexington Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-29,146,Lexington Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-30,174,Lexington Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
