count,department_name,intercept,Friday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,January,March,May
1,Jackson Township Fire Department,1,0,0,0,1,0,0,0,0,0,0
18,Riviera Beach Fire Rescue,1,0,0,0,1,0,0,0,0,0,0
3,Sheridan Fire Department,1,0,0,0,1,0,0,0,0,0,0
40,Adams County Fire Protection District,1,0,0,0,1,0,0,0,0,0,0
42,Cosumnes Community Services District Fire Department,1,0,0,0,1,0,0,0,0,0,0
201,Albuquerque Fire Rescue,1,0,0,0,1,0,0,0,0,0,0
25,Rogers Fire Department,1,0,0,0,1,0,0,0,0,0,0
239,Anne Arundel County Fire Department,1,0,0,0,1,0,0,0,0,0,0
90,The Villages Public Safety Department,1,0,0,0,1,0,0,0,0,0,0
19,Carmel Fire Department,1,0,0,0,1,0,0,0,0,0,0
716,Miami-Dade Fire Rescue Department,1,0,0,0,1,0,0,0,0,0,0
74,Hall County Fire Services,1,0,0,0,1,0,0,0,0,0,0
62,Loudoun County Fire Rescue and EMS,1,0,0,0,1,0,0,0,0,0,0
1,Cicero Fire Department,1,0,0,0,1,0,0,0,0,0,0
178,Orlando Fire Department,1,0,0,0,1,0,0,0,0,0,0
218,Tucson Fire Department,1,0,0,0,1,0,0,0,0,0,0
4,City of Westfield Fire Department,1,0,0,0,1,0,0,0,0,0,0
15,Delaware Fire Department,1,0,0,0,1,0,0,0,0,0,0
32,East Pierce Fire and Rescue,1,0,0,0,1,0,0,0,0,0,0
231,Sacramento Metropolitan Fire District,1,0,0,0,1,0,0,0,0,0,0
116,Ontario Fire Department,1,0,0,0,1,0,0,0,0,0,0
52,City of Fort Myers Fire Department,1,0,0,0,1,0,0,0,0,0,0
419,Memphis Division of Fire Services,1,0,0,0,1,0,0,0,0,0,0
73,Bellevue Fire Department,1,0,0,0,1,0,0,0,0,0,0
54,Jersey City Fire Department,1,0,0,0,1,0,0,0,0,0,0
31,New Rochelle Fire Department,1,0,0,0,1,0,0,0,0,0,0
63,Starwest Tech RMZ,1,0,0,0,1,0,0,0,0,0,0
57,Delray Beach Fire-Rescue Department,1,0,0,0,1,0,0,0,0,0,0
87,Richland Fire and Emergency Services,1,0,0,0,1,0,0,0,0,0,0
1,Wayne Township Volunteer Fire Department,1,0,0,0,1,0,0,0,0,0,0
47,Golder Ranch Fire District,1,0,0,0,1,0,0,0,0,0,0
209,Mesa Fire and Medical Department,1,0,0,0,1,0,0,0,0,0,0
22,South Adams County Fire Protection District,1,0,0,0,1,0,0,0,0,0,0
23,Noblesville Fire Department,1,0,0,0,1,0,0,0,0,0,0
664,Clark County Fire Department,1,0,0,0,1,0,0,0,0,0,0
77,West Palm Beach Fire Department,1,0,0,0,1,0,0,0,0,0,0
22,St Louis Park Fire Department,1,0,0,0,1,0,0,0,0,0,0
9,Plainfield Fire Protection District,1,0,0,0,1,0,0,0,0,0,0
22,Jackson County Fire District 3,1,0,0,0,1,0,0,0,0,0,0
415,San Francisco Fire Department,1,0,0,0,1,0,0,0,0,0,0
122,West Metro Fire Rescue,1,1,0,0,0,0,0,0,0,0,0
6,Toms River Fire District 1,1,1,0,0,0,0,0,0,0,0,0
16,Plainfield Fire Protection District,1,1,0,0,0,0,0,0,0,0,0
63,Hall County Fire Services,1,1,0,0,0,0,0,0,0,0,0
64,Loudoun County Fire Rescue and EMS,1,1,0,0,0,0,0,0,0,0,0
144,Broward County Sheriffs Office Department of Fire Rescue,1,1,0,0,0,0,0,0,0,0,0
369,Memphis Division of Fire Services,1,1,0,0,0,0,0,0,0,0,0
104,Pasco Fire Department,1,1,0,0,0,0,0,0,0,0,0
49,Northwest Fire District,1,1,0,0,0,0,0,0,0,0,0
154,Lexington Fire Department,1,1,0,0,0,0,0,0,0,0,0
2,Wayne Township Volunteer Fire Department,1,1,0,0,0,0,0,0,0,0,0
33,Riviera Beach Fire Rescue,1,1,0,0,0,0,0,0,0,0,0
21,City of Fairfax Fire Department,1,1,0,0,0,0,0,0,0,0,0
247,Anne Arundel County Fire Department,1,1,0,0,0,0,0,0,0,0,0
23,Rogers Fire Department,1,1,0,0,0,0,0,0,0,0,0
3,Simsbury Volunteer Fire Department,1,1,0,0,0,0,0,0,0,0,0
56,Delray Beach Fire-Rescue Department,1,1,0,0,0,0,0,0,0,0,0
28,New Rochelle Fire Department,1,1,0,0,0,0,0,0,0,0,0
1085,Los Angeles County Fire Department,1,1,0,0,0,0,0,0,0,0,0
2,Cicero Fire Department,1,1,0,0,0,0,0,0,0,0,0
57,Alexandria Fire Department,1,1,0,0,0,0,0,0,0,0,0
148,City of Saint Paul Fire Department,1,1,0,0,0,0,0,0,0,0,0
119,Ontario Fire Department,1,1,0,0,0,0,0,0,0,0,0
252,Tucson Fire Department,1,1,0,0,0,0,0,0,0,0,0
5,Torrington Fire Department,1,1,0,0,0,0,0,0,0,0,0
12,City of Westfield Fire Department,1,1,0,0,0,0,0,0,0,0,0
250,Boston Fire Department,1,1,0,0,0,0,0,0,0,0,0
1,Jackson Township Fire Department,1,1,0,0,0,0,0,0,0,0,0
39,Golder Ranch Fire District,1,1,0,0,0,0,0,0,0,0,0
19,Delaware Fire Department,1,1,0,0,0,0,0,0,0,0,0
51,Cosumnes Community Services District Fire Department,1,1,0,0,0,0,0,0,0,0,0
421,San Francisco Fire Department,1,1,0,0,0,0,0,0,0,0,0
40,East Pierce Fire and Rescue,1,1,0,0,0,0,0,0,0,0,0
289,Sacramento Metropolitan Fire District,1,1,0,0,0,0,0,0,0,0,0
217,Mesa Fire and Medical Department,1,1,0,0,0,0,0,0,0,0,0
21,Jackson County Fire District 3,1,1,0,0,0,0,0,0,0,0,0
1,Sheridan Fire Department,1,1,0,0,0,0,0,0,0,0,0
26,Coral Gables Fire and Rescue Department,1,1,0,0,0,0,0,0,0,0,0
2,Fairmount Fire Protection District,1,1,0,0,0,0,0,0,0,0,0
108,The Villages Public Safety Department,1,1,0,0,0,0,0,0,0,0,0
22,St Louis Park Fire Department,1,1,0,0,0,0,0,0,0,0,0
39,South Adams County Fire Protection District,1,1,0,0,0,0,0,0,0,0,0
644,Clark County Fire Department,1,1,0,0,0,0,0,0,0,0,0
77,West Palm Beach Fire Department,1,1,0,0,0,0,0,0,0,0,0
16,Noblesville Fire Department,1,1,0,0,0,0,0,0,0,0,0
170,Orlando Fire Department,1,1,0,0,0,0,0,0,0,0,0
32,City of Roseville Fire Department,1,1,0,0,0,0,0,0,0,0,0
14,Fishers Fire and Emergency Services,1,1,0,0,0,0,0,0,0,0,0
12,Kingston Fire and Rescue,1,1,0,0,0,0,0,0,0,0,0
738,Miami-Dade Fire Rescue Department,1,1,0,0,0,0,0,0,0,0,0
603,Orange County Fire Rescue Department,1,1,0,0,0,0,0,0,0,0,0
96,Richmond Fire and Emergency Services,1,1,0,0,0,0,0,0,0,0,0
104,Richland Fire and Emergency Services,1,1,0,0,0,0,0,0,0,0,0
55,Adams County Fire Protection District,1,1,0,0,0,0,0,0,0,0,0
249,Albuquerque Fire Rescue,1,1,0,0,0,0,0,0,0,0,0
12,Carmel Fire Department,1,1,0,0,0,0,0,0,0,0,0
37,Bellevue Fire Department,1,1,0,0,0,0,0,0,0,0,0
81,Newport News Fire Department,1,1,0,0,0,0,0,0,0,0,0
3,Southern Platte Fire Protection District,1,1,0,0,0,0,0,0,0,0,0
60,City of Fort Myers Fire Department,1,1,0,0,0,0,0,0,0,0,0
66,Jersey City Fire Department,1,1,0,0,0,0,0,0,0,0,0
57,Starwest Tech RMZ,1,1,0,0,0,0,0,0,0,0,0
52,Adams County Fire Protection District,1,0,1,0,0,0,0,0,0,0,0
54,Cosumnes Community Services District Fire Department,1,0,1,0,0,0,0,0,0,0,0
22,Riviera Beach Fire Rescue,1,0,1,0,0,0,0,0,0,0,0
1,Fairmount Fire Protection District,1,0,1,0,0,0,0,0,0,0,0
143,Broward County Sheriffs Office Department of Fire Rescue,1,0,1,0,0,0,0,0,0,0,0
17,Noblesville Fire Department,1,0,1,0,0,0,0,0,0,0,0
1020,Los Angeles County Fire Department,1,0,1,0,0,0,0,0,0,0,0
86,Newport News Fire Department,1,0,1,0,0,0,0,0,0,0,0
106,West Metro Fire Rescue,1,0,1,0,0,0,0,0,0,0,0
54,Alexandria Fire Department,1,0,1,0,0,0,0,0,0,0,0
12,Kingston Fire and Rescue,1,0,1,0,0,0,0,0,0,0,0
4,Southern Platte Fire Protection District,1,0,1,0,0,0,0,0,0,0,0
135,City of Saint Paul Fire Department,1,0,1,0,0,0,0,0,0,0,0
447,San Francisco Fire Department,1,0,1,0,0,0,0,0,0,0,0
15,Jackson County Fire District 3,1,0,1,0,0,0,0,0,0,0,0
15,Rogers Fire Department,1,0,1,0,0,0,0,0,0,0,0
51,Delray Beach Fire-Rescue Department,1,0,1,0,0,0,0,0,0,0,0
52,Starwest Tech RMZ,1,0,1,0,0,0,0,0,0,0,0
79,Hall County Fire Services,1,0,1,0,0,0,0,0,0,0,0
368,Memphis Division of Fire Services,1,0,1,0,0,0,0,0,0,0,0
57,Jersey City Fire Department,1,0,1,0,0,0,0,0,0,0,0
56,Bellevue Fire Department,1,0,1,0,0,0,0,0,0,0,0
29,New Rochelle Fire Department,1,0,1,0,0,0,0,0,0,0,0
45,East Pierce Fire and Rescue,1,0,1,0,0,0,0,0,0,0,0
10,Delaware Fire Department,1,0,1,0,0,0,0,0,0,0,0
65,City of Fort Myers Fire Department,1,0,1,0,0,0,0,0,0,0,0
235,Sacramento Metropolitan Fire District,1,0,1,0,0,0,0,0,0,0,0
119,Richland Fire and Emergency Services,1,0,1,0,0,0,0,0,0,0,0
8,Plainfield Fire Protection District,1,0,1,0,0,0,0,0,0,0,0
3,City of Westfield Fire Department,1,0,1,0,0,0,0,0,0,0,0
224,Tucson Fire Department,1,0,1,0,0,0,0,0,0,0,0
78,West Palm Beach Fire Department,1,0,1,0,0,0,0,0,0,0,0
157,Orlando Fire Department,1,0,1,0,0,0,0,0,0,0,0
105,Ontario Fire Department,1,0,1,0,0,0,0,0,0,0,0
18,St Louis Park Fire Department,1,0,1,0,0,0,0,0,0,0,0
497,Orange County Fire Rescue Department,1,0,1,0,0,0,0,0,0,0,0
603,Clark County Fire Department,1,0,1,0,0,0,0,0,0,0,0
662,Miami-Dade Fire Rescue Department,1,0,1,0,0,0,0,0,0,0,0
191,Anne Arundel County Fire Department,1,0,1,0,0,0,0,0,0,0,0
1,Jackson Township Fire Department,1,0,1,0,0,0,0,0,0,0,0
26,South Adams County Fire Protection District,1,0,1,0,0,0,0,0,0,0,0
201,Mesa Fire and Medical Department,1,0,1,0,0,0,0,0,0,0,0
74,The Villages Public Safety Department,1,0,1,0,0,0,0,0,0,0,0
2,Toms River Fire District 1,1,0,1,0,0,0,0,0,0,0,0
1,Simsbury Volunteer Fire Department,1,0,1,0,0,0,0,0,0,0,0
119,Pasco Fire Department,1,0,1,0,0,0,0,0,0,0,0
39,City of Roseville Fire Department,1,0,1,0,0,0,0,0,0,0,0
188,Boston Fire Department,1,0,1,0,0,0,0,0,0,0,0
35,Golder Ranch Fire District,1,0,1,0,0,0,0,0,0,0,0
14,Fishers Fire and Emergency Services,1,0,1,0,0,0,0,0,0,0,0
225,Albuquerque Fire Rescue,1,0,1,0,0,0,0,0,0,0,0
11,City of Fairfax Fire Department,1,0,1,0,0,0,0,0,0,0,0
50,Northwest Fire District,1,0,1,0,0,0,0,0,0,0,0
26,Coral Gables Fire and Rescue Department,1,0,1,0,0,0,0,0,0,0,0
19,Carmel Fire Department,1,0,1,0,0,0,0,0,0,0,0
98,Richmond Fire and Emergency Services,1,0,1,0,0,0,0,0,0,0,0
1,Sheridan Fire Department,1,0,1,0,0,0,0,0,0,0,0
31,East Pierce Fire and Rescue,1,0,0,1,0,0,0,0,0,0,0
35,Delray Beach Fire-Rescue Department,1,0,0,1,0,0,0,0,0,0,0
16,Rogers Fire Department,1,0,0,1,0,0,0,0,0,0,0
94,Pasco Fire Department,1,0,0,1,0,0,0,0,0,0,0
89,West Palm Beach Fire Department,1,0,0,1,0,0,0,0,0,0,0
162,Orlando Fire Department,1,0,0,1,0,0,0,0,0,0,0
3,Simsbury Volunteer Fire Department,1,0,0,1,0,0,0,0,0,0,0
18,South Adams County Fire Protection District,1,0,0,1,0,0,0,0,0,0,0
2,Jackson Township Fire Department,1,0,0,1,0,0,0,0,0,0,0
97,Ontario Fire Department,1,0,0,1,0,0,0,0,0,0,0
14,St Louis Park Fire Department,1,0,0,1,0,0,0,0,0,0,0
412,San Francisco Fire Department,1,0,0,1,0,0,0,0,0,0,0
59,The Villages Public Safety Department,1,0,0,1,0,0,0,0,0,0,0
656,Miami-Dade Fire Rescue Department,1,0,0,1,0,0,0,0,0,0,0
61,Loudoun County Fire Rescue and EMS,1,0,0,1,0,0,0,0,0,0,0
18,Fishers Fire and Emergency Services,1,0,0,1,0,0,0,0,0,0,0
21,Coral Gables Fire and Rescue Department,1,0,0,1,0,0,0,0,0,0,0
25,Plainfield Fire Protection District,1,0,0,1,0,0,0,0,0,0,0
94,Richland Fire and Emergency Services,1,0,0,1,0,0,0,0,0,0,0
42,City of Roseville Fire Department,1,0,0,1,0,0,0,0,0,0,0
8,City of Fairfax Fire Department,1,0,0,1,0,0,0,0,0,0,0
6,City of Westfield Fire Department,1,0,0,1,0,0,0,0,0,0,0
17,Delaware Fire Department,1,0,0,1,0,0,0,0,0,0,0
74,Hall County Fire Services,1,0,0,1,0,0,0,0,0,0,0
45,Northwest Fire District,1,0,0,1,0,0,0,0,0,0,0
59,City of Fort Myers Fire Department,1,0,0,1,0,0,0,0,0,0,0
321,Memphis Division of Fire Services,1,0,0,1,0,0,0,0,0,0,0
119,Lexington Fire Department,1,0,0,1,0,0,0,0,0,0,0
250,Sacramento Metropolitan Fire District,1,0,0,1,0,0,0,0,0,0,0
28,New Rochelle Fire Department,1,0,0,1,0,0,0,0,0,0,0
39,Golder Ranch Fire District,1,0,0,1,0,0,0,0,0,0,0
47,Bellevue Fire Department,1,0,0,1,0,0,0,0,0,0,0
54,Jersey City Fire Department,1,0,0,1,0,0,0,0,0,0,0
49,Starwest Tech RMZ,1,0,0,1,0,0,0,0,0,0,0
208,Tucson Fire Department,1,0,0,1,0,0,0,0,0,0,0
111,Richmond Fire and Emergency Services,1,0,0,1,0,0,0,0,0,0,0
13,Jackson County Fire District 3,1,0,0,1,0,0,0,0,0,0,0
566,Clark County Fire Department,1,0,0,1,0,0,0,0,0,0,0
35,Adams County Fire Protection District,1,0,0,1,0,0,0,0,0,0,0
224,Anne Arundel County Fire Department,1,0,0,1,0,0,0,0,0,0,0
1037,Los Angeles County Fire Department,1,0,0,1,0,0,0,0,0,0,0
1,Toms River Fire District 1,1,0,0,1,0,0,0,0,0,0,0
167,Boston Fire Department,1,0,0,1,0,0,0,0,0,0,0
1,Fairmount Fire Protection District,1,0,0,1,0,0,0,0,0,0,0
4,Southern Platte Fire Protection District,1,0,0,1,0,0,0,0,0,0,0
16,Noblesville Fire Department,1,0,0,1,0,0,0,0,0,0,0
18,Carmel Fire Department,1,0,0,1,0,0,0,0,0,0,0
127,City of Saint Paul Fire Department,1,0,0,1,0,0,0,0,0,0,0
83,Newport News Fire Department,1,0,0,1,0,0,0,0,0,0,0
20,Riviera Beach Fire Rescue,1,0,0,1,0,0,0,0,0,0,0
219,Albuquerque Fire Rescue,1,0,0,1,0,0,0,0,0,0,0
6,Torrington Fire Department,1,0,0,1,0,0,0,0,0,0,0
42,Cosumnes Community Services District Fire Department,1,0,0,1,0,0,0,0,0,0,0
48,Alexandria Fire Department,1,0,0,1,0,0,0,0,0,0,0
168,Mesa Fire and Medical Department,1,0,0,1,0,0,0,0,0,0,0
73,West Metro Fire Rescue,1,0,0,1,0,0,0,0,0,0,0
156,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,1,0,0,0,0,0,0,0
2,Sheridan Fire Department,1,0,0,1,0,0,0,0,0,0,0
490,Orange County Fire Rescue Department,1,0,0,1,0,0,0,0,0,0,0
5,City of Westfield Fire Department,1,0,0,0,0,0,0,0,0,0,0
11,Noblesville Fire Department,1,0,0,0,0,0,0,0,0,0,0
36,Northwest Fire District,1,0,0,0,0,0,0,0,0,0,0
150,Lexington Fire Department,1,0,0,0,0,0,0,0,0,0,0
27,South Adams County Fire Protection District,1,0,0,0,0,0,0,0,0,0,0
212,Albuquerque Fire Rescue,1,0,0,0,0,0,0,0,0,0,0
66,City of Fort Myers Fire Department,1,0,0,0,0,0,0,0,0,0,0
4,Southern Platte Fire Protection District,1,0,0,0,0,0,0,0,0,0,0
15,Jackson County Fire District 3,1,0,0,0,0,0,0,0,0,0,0
116,West Metro Fire Rescue,1,0,0,0,0,0,0,0,0,0,0
15,Rogers Fire Department,1,0,0,0,0,0,0,0,0,0,0
91,West Palm Beach Fire Department,1,0,0,0,0,0,0,0,0,0,0
60,Starwest Tech RMZ,1,0,0,0,0,0,0,0,0,0,0
1,Wayne Township Volunteer Fire Department,1,0,0,0,0,0,0,0,0,0,0
39,Delray Beach Fire-Rescue Department,1,0,0,0,0,0,0,0,0,0,0
4,Sheridan Fire Department,1,0,0,0,0,0,0,0,0,0,0
623,Clark County Fire Department,1,0,0,0,0,0,0,0,0,0,0
15,City of Fairfax Fire Department,1,0,0,0,0,0,0,0,0,0,0
10,Fishers Fire and Emergency Services,1,0,0,0,0,0,0,0,0,0,0
143,City of Saint Paul Fire Department,1,0,0,0,0,0,0,0,0,0,0
64,Hall County Fire Services,1,0,0,0,0,0,0,0,0,0,0
42,East Pierce Fire and Rescue,1,0,0,0,0,0,0,0,0,0,0
444,Memphis Division of Fire Services,1,0,0,0,0,0,0,0,0,0,0
50,City of Roseville Fire Department,1,0,0,0,0,0,0,0,0,0,0
115,Richmond Fire and Emergency Services,1,0,0,0,0,0,0,0,0,0,0
48,Cosumnes Community Services District Fire Department,1,0,0,0,0,0,0,0,0,0,0
2,Jackson Township Fire Department,1,0,0,0,0,0,0,0,0,0,0
244,Sacramento Metropolitan Fire District,1,0,0,0,0,0,0,0,0,0,0
21,New Rochelle Fire Department,1,0,0,0,0,0,0,0,0,0,0
65,Loudoun County Fire Rescue and EMS,1,0,0,0,0,0,0,0,0,0,0
133,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,0,0,0,0,0,0,0,0
22,St Louis Park Fire Department,1,0,0,0,0,0,0,0,0,0,0
3,Fairmount Fire Protection District,1,0,0,0,0,0,0,0,0,0,0
140,Ontario Fire Department,1,0,0,0,0,0,0,0,0,0,0
21,Coral Gables Fire and Rescue Department,1,0,0,0,0,0,0,0,0,0,0
17,Carmel Fire Department,1,0,0,0,0,0,0,0,0,0,0
18,Delaware Fire Department,1,0,0,0,0,0,0,0,0,0,0
421,San Francisco Fire Department,1,0,0,0,0,0,0,0,0,0,0
233,Anne Arundel County Fire Department,1,0,0,0,0,0,0,0,0,0,0
42,Golder Ranch Fire District,1,0,0,0,0,0,0,0,0,0,0
706,Miami-Dade Fire Rescue Department,1,0,0,0,0,0,0,0,0,0,0
26,Riviera Beach Fire Rescue,1,0,0,0,0,0,0,0,0,0,0
101,Pasco Fire Department,1,0,0,0,0,0,0,0,0,0,0
93,Newport News Fire Department,1,0,0,0,0,0,0,0,0,0,0
235,Mesa Fire and Medical Department,1,0,0,0,0,0,0,0,0,0,0
190,Orlando Fire Department,1,0,0,0,0,0,0,0,0,0,0
1,Toms River Fire District 1,1,0,0,0,0,0,0,0,0,0,0
88,The Villages Public Safety Department,1,0,0,0,0,0,0,0,0,0,0
2,Simsbury Volunteer Fire Department,1,0,0,0,0,0,0,0,0,0,0
51,Alexandria Fire Department,1,0,0,0,0,0,0,0,0,0,0
58,Bellevue Fire Department,1,0,0,0,0,0,0,0,0,0,0
15,Kingston Fire and Rescue,1,0,0,0,0,0,0,0,0,0,0
256,Tucson Fire Department,1,0,0,0,0,0,0,0,0,0,0
67,Jersey City Fire Department,1,0,0,0,0,0,0,0,0,0,0
7,Torrington Fire Department,1,0,0,0,0,0,0,0,0,0,0
41,Adams County Fire Protection District,1,0,0,0,0,0,0,0,0,0,0
209,Boston Fire Department,1,0,0,0,0,0,0,0,0,0,0
101,Richland Fire and Emergency Services,1,0,0,0,0,0,0,0,0,0,0
13,Plainfield Fire Protection District,1,0,0,0,0,0,0,0,0,0,0
1155,Los Angeles County Fire Department,1,0,0,0,0,0,0,0,0,0,0
118,Richmond Fire and Emergency Services,1,0,0,0,0,1,0,0,0,0,0
1,Wayne Township Volunteer Fire Department,1,0,0,0,0,1,0,0,0,0,0
246,Anne Arundel County Fire Department,1,0,0,0,0,1,0,0,0,0,0
672,Miami-Dade Fire Rescue Department,1,0,0,0,0,1,0,0,0,0,0
16,East Pierce Fire and Rescue,1,0,0,0,0,1,0,0,0,0,0
659,Clark County Fire Department,1,0,0,0,0,1,0,0,0,0,0
21,Riviera Beach Fire Rescue,1,0,0,0,0,1,0,0,0,0,0
20,Carmel Fire Department,1,0,0,0,0,1,0,0,0,0,0
130,West Metro Fire Rescue,1,0,0,0,0,1,0,0,0,0,0
213,Mesa Fire and Medical Department,1,0,0,0,0,1,0,0,0,0,0
42,Golder Ranch Fire District,1,0,0,0,0,1,0,0,0,0,0
84,West Palm Beach Fire Department,1,0,0,0,0,1,0,0,0,0,0
92,Richland Fire and Emergency Services,1,0,0,0,0,1,0,0,0,0,0
143,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,0,0,1,0,0,0,0,0
49,Northwest Fire District,1,0,0,0,0,1,0,0,0,0,0
38,City of Roseville Fire Department,1,0,0,0,0,1,0,0,0,0,0
18,Jackson County Fire District 3,1,0,0,0,0,1,0,0,0,0,0
157,Ontario Fire Department,1,0,0,0,0,1,0,0,0,0,0
92,Pasco Fire Department,1,0,0,0,0,1,0,0,0,0,0
19,City of Fairfax Fire Department,1,0,0,0,0,1,0,0,0,0,0
104,The Villages Public Safety Department,1,0,0,0,0,1,0,0,0,0,0
79,Newport News Fire Department,1,0,0,0,0,1,0,0,0,0,0
17,Coral Gables Fire and Rescue Department,1,0,0,0,0,1,0,0,0,0,0
6,Fairmount Fire Protection District,1,0,0,0,0,1,0,0,0,0,0
12,Noblesville Fire Department,1,0,0,0,0,1,0,0,0,0,0
13,Kingston Fire and Rescue,1,0,0,0,0,1,0,0,0,0,0
3,Toms River Fire District 1,1,0,0,0,0,1,0,0,0,0,0
1099,Los Angeles County Fire Department,1,0,0,0,0,1,0,0,0,0,0
8,Torrington Fire Department,1,0,0,0,0,1,0,0,0,0,0
6,Southern Platte Fire Protection District,1,0,0,0,0,1,0,0,0,0,0
218,Boston Fire Department,1,0,0,0,0,1,0,0,0,0,0
69,Alexandria Fire Department,1,0,0,0,0,1,0,0,0,0,0
39,Adams County Fire Protection District,1,0,0,0,0,1,0,0,0,0,0
44,Cosumnes Community Services District Fire Department,1,0,0,0,0,1,0,0,0,0,0
204,Albuquerque Fire Rescue,1,0,0,0,0,1,0,0,0,0,0
22,St Louis Park Fire Department,1,0,0,0,0,1,0,0,0,0,0
85,Loudoun County Fire Rescue and EMS,1,0,0,0,0,1,0,0,0,0,0
402,San Francisco Fire Department,1,0,0,0,0,1,0,0,0,0,0
14,Plainfield Fire Protection District,1,0,0,0,0,1,0,0,0,0,0
49,Delray Beach Fire-Rescue Department,1,0,0,0,0,1,0,0,0,0,0
81,Hall County Fire Services,1,0,0,0,0,1,0,0,0,0,0
10,Fishers Fire and Emergency Services,1,0,0,0,0,1,0,0,0,0,0
21,South Adams County Fire Protection District,1,0,0,0,0,1,0,0,0,0,0
377,Memphis Division of Fire Services,1,0,0,0,0,1,0,0,0,0,0
61,Starwest Tech RMZ,1,0,0,0,0,1,0,0,0,0,0
51,City of Fort Myers Fire Department,1,0,0,0,0,1,0,0,0,0,0
155,Lexington Fire Department,1,0,0,0,0,1,0,0,0,0,0
50,Jersey City Fire Department,1,0,0,0,0,1,0,0,0,0,0
20,Rogers Fire Department,1,0,0,0,0,1,0,0,0,0,0
8,City of Westfield Fire Department,1,0,0,0,0,1,0,0,0,0,0
244,Sacramento Metropolitan Fire District,1,0,0,0,0,1,0,0,0,0,0
21,New Rochelle Fire Department,1,0,0,0,0,1,0,0,0,0,0
2,Simsbury Volunteer Fire Department,1,0,0,0,0,1,0,0,0,0,0
13,Delaware Fire Department,1,0,0,0,0,1,0,0,0,0,0
256,Tucson Fire Department,1,0,0,0,0,1,0,0,0,0,0
162,Orlando Fire Department,1,0,0,0,0,1,0,0,0,0,0
2,Jackson Township Fire Department,1,0,0,0,0,1,0,0,0,0,0
58,Bellevue Fire Department,1,0,0,0,0,1,0,0,0,0,0
124,City of Saint Paul Fire Department,1,0,0,0,0,1,0,0,0,0,0
29,South Adams County Fire Protection District,1,0,0,0,0,0,1,0,0,0,0
71,The Villages Public Safety Department,1,0,0,0,0,0,1,0,0,0,0
26,Carmel Fire Department,1,0,0,0,0,0,1,0,0,0,0
24,Coral Gables Fire and Rescue Department,1,0,0,0,0,0,1,0,0,0,0
607,Clark County Fire Department,1,0,0,0,0,0,1,0,0,0,0
17,Rogers Fire Department,1,0,0,0,0,0,1,0,0,0,0
44,Adams County Fire Protection District,1,0,0,0,0,0,1,0,0,0,0
53,West Palm Beach Fire Department,1,0,0,0,0,0,1,0,0,0,0
50,Starwest Tech RMZ,1,0,0,0,0,0,1,0,0,0,0
43,City of Fort Myers Fire Department,1,0,0,0,0,0,1,0,0,0,0
68,Jersey City Fire Department,1,0,0,0,0,0,1,0,0,0,0
86,Richland Fire and Emergency Services,1,0,0,0,0,0,1,0,0,0,0
47,Bellevue Fire Department,1,0,0,0,0,0,1,0,0,0,0
148,Orlando Fire Department,1,0,0,0,0,0,1,0,0,0,0
18,St Louis Park Fire Department,1,0,0,0,0,0,1,0,0,0,0
16,City of Fairfax Fire Department,1,0,0,0,0,0,1,0,0,0,0
703,Miami-Dade Fire Rescue Department,1,0,0,0,0,0,1,0,0,0,0
78,Newport News Fire Department,1,0,0,0,0,0,1,0,0,0,0
18,Fishers Fire and Emergency Services,1,0,0,0,0,0,1,0,0,0,0
3,Southern Platte Fire Protection District,1,0,0,0,0,0,1,0,0,0,0
595,Orange County Fire Rescue Department,1,0,0,0,0,0,1,0,0,0,0
203,Albuquerque Fire Rescue,1,0,0,0,0,0,1,0,0,0,0
12,Kingston Fire and Rescue,1,0,0,0,0,0,1,0,0,0,0
4,Fairmount Fire Protection District,1,0,0,0,0,0,1,0,0,0,0
154,Lexington Fire Department,1,0,0,0,0,0,1,0,0,0,0
128,Richmond Fire and Emergency Services,1,0,0,0,0,0,1,0,0,0,0
43,City of Roseville Fire Department,1,0,0,0,0,0,1,0,0,0,0
122,Ontario Fire Department,1,0,0,0,0,0,1,0,0,0,0
29,Riviera Beach Fire Rescue,1,0,0,0,0,0,1,0,0,0,0
24,Jackson County Fire District 3,1,0,0,0,0,0,1,0,0,0,0
454,San Francisco Fire Department,1,0,0,0,0,0,1,0,0,0,0
55,Loudoun County Fire Rescue and EMS,1,0,0,0,0,0,1,0,0,0,0
13,Plainfield Fire Protection District,1,0,0,0,0,0,1,0,0,0,0
247,Tucson Fire Department,1,0,0,0,0,0,1,0,0,0,0
20,New Rochelle Fire Department,1,0,0,0,0,0,1,0,0,0,0
283,Sacramento Metropolitan Fire District,1,0,0,0,0,0,1,0,0,0,0
131,Broward County Sheriffs Office Department of Fire Rescue,1,0,0,0,0,0,1,0,0,0,0
266,Anne Arundel County Fire Department,1,0,0,0,0,0,1,0,0,0,0
57,Delray Beach Fire-Rescue Department,1,0,0,0,0,0,1,0,0,0,0
11,City of Westfield Fire Department,1,0,0,0,0,0,1,0,0,0,0
68,Hall County Fire Services,1,0,0,0,0,0,1,0,0,0,0
414,Memphis Division of Fire Services,1,0,0,0,0,0,1,0,0,0,0
